ticker,name,sector,market_cap,market
418550.KQ,"JEIO Co., Ltd.",Technology,299100602368,KOSDAQ
114840.KQ,"iFamilySC Co., Ltd.",기타,297094086656,KOSDAQ
123890.KS,"Korea Asset In Trust Co., Ltd",Real Estate,295516307456,KOSPI
079940.KQ,"GABIA, Inc.",기타,295404208128,KOSDAQ
001940.KS,KISCO Holdings Corp.,Basic Materials,294898827264,KOSPI
104700.KS,KISCO Corp.,Basic Materials,294345244672,KOSPI
005725.KS,Nexen Corporation,Consumer Cyclical,293484134400,KOSPI
005720.KS,Nexen Corporation,Consumer Cyclical,293484101632,KOSPI
092730.KQ,"NeoPharm CO., LTD.",기타,293274386432,KOSDAQ
481070.KQ,AU BRANDZ,Consumer Cyclical,293111988224,KOSDAQ
452450.KQ,PIE,Technology,292340170752,KOSDAQ
002810.KS,"Samyung Trading Co., Ltd.",Industrials,291568779264,KOSPI
035150.KS,"BAIKSAN Co,. Ltd",Consumer Cyclical,291297755136,KOSPI
031330.KQ,"SAMT Co., Ltd.",Technology,291172122624,KOSDAQ
194370.KS,JS Corporation,Consumer Cyclical,291043835904,KOSPI
018310.KQ,"Sammok S-Form Co.,Ltd",Basic Materials,290752856064,KOSDAQ
114190.KQ,"KANGWON ENERGY Co., Ltd.",Industrials,290226536448,KOSDAQ
084850.KQ,"ITM Semiconductor Co., Ltd.",Technology,289641791488,KOSDAQ
078520.KS,"Able C&C Co., Ltd.",Consumer Defensive,288757612544,KOSPI
013120.KQ,"DongWon Development Co.,Ltd.",Real Estate,287861669888,KOSDAQ
439090.KQ,"Manyo Factory Co., Ltd",Consumer Defensive,286456479744,KOSDAQ
041020.KQ,Polaris Office Corp.,기타,286178672640,KOSDAQ
001465.KS,"BYC Co., Ltd.",Consumer Cyclical,285660839936,KOSPI
001460.KS,"BYC Co., Ltd.",Consumer Cyclical,285660741632,KOSPI
003220.KS,"Daewon Pharmaceutical Co., Ltd.",Healthcare,285278568448,KOSPI
108675.KS,"LX Hausys, Ltd.",Industrials,285222141952,KOSPI
108670.KS,"LX Hausys, Ltd.",Industrials,285222043648,KOSPI
377190.KS,"D&D platform REIT Co., Ltd.",Real Estate,285089988608,KOSPI
115450.KQ,"HLB Therapeutics Co.,Ltd.",Healthcare,284673507328,KOSDAQ
136490.KS,"Sunjin Co.,Ltd.",Consumer Defensive,283210285056,KOSPI
089980.KQ,"Sang-A Frontec Co.,Ltd.",Technology,282967572480,KOSDAQ
053300.KQ,"Korea Information Certificate Authority, Inc.",Technology,281826689024,KOSDAQ
008060.KS,"Daeduck Co.,Ltd.",Technology,281813188608,KOSPI
338220.KQ,Vuno Inc.,Healthcare,280685969408,KOSDAQ
393890.KQ,"W-Scope Chungju Plant Co., Ltd.",Industrials,280220860416,KOSDAQ
035600.KQ,"Kginicis Co.,Ltd",Technology,279494262784,KOSDAQ
138610.KQ,"NIBEC Co., Ltd.",Healthcare,279408017408,KOSDAQ
088260.KS,E Kocref Cr-Reit,Real Estate,278069608448,KOSPI
011760.KS,Hyundai Corporation,Industrials,278054666240,KOSPI
000320.KS,"NOROO Holdings Co., Ltd.",Basic Materials,277768536064,KOSPI
000325.KS,"NOROO Holdings Co., Ltd.",Basic Materials,277768404992,KOSPI
372170.KQ,"YUNSUNG F&C Co.,Ltd",Industrials,277670952960,KOSDAQ
265520.KQ,Advanced Process Systems Corporation,Technology,277610168320,KOSDAQ
394280.KQ,"Openedges Technology, Inc.",기타,277534769152,KOSDAQ
039440.KQ,"STI Co., Ltd.",Technology,277202960384,KOSDAQ
001340.KS,"Paikkwang Industrial Co.,Ltd",Basic Materials,276814856192,KOSPI
000540.KS,"Heungkuk Fire&Marine Insurance Co., Ltd.",Financial Services,276243185664,KOSPI
001820.KS,"SAMWHA CAPACITOR Co.,LTD",Technology,275507838976,KOSPI
058820.KQ,"CMG Pharmaceutical Co., Ltd.",Healthcare,274311692288,KOSDAQ
004360.KS,"Sebang Co., Ltd",Industrials,273904041984,KOSPI
004365.KS,"Sebang Co., Ltd",Industrials,273903681536,KOSPI
033640.KQ,Nepes Corporation,Technology,273251516416,KOSDAQ
090710.KQ,"Hyulim ROBOT Co.,Ltd.",기타,272171778048,KOSDAQ
084010.KS,"Daehan Steel Co., Ltd.",Basic Materials,272108601344,KOSPI
356860.KQ,"TLB Co., Ltd",Technology,269802979328,KOSDAQ
476060.KQ,Onconic Therapeutics,Healthcare,269329498112,KOSDAQ
001510.KS,"SK Securities Co., Ltd.",Financial Services,268624986112,KOSPI
015360.KS,"INVENI Co., Ltd.",Utilities,267134402560,KOSPI
036030.KQ,"kt alpha Co., Ltd.",Communication Services,266173710336,KOSDAQ
199800.KQ,ToolGen Incorporated,Healthcare,266025041920,KOSDAQ
489460.KQ,"BIOBIJOU Co.,Ltd.",Healthcare,265383215104,KOSDAQ
267980.KQ,"Maeil Dairies Co., Ltd.",Consumer Defensive,265380741120,KOSDAQ
090360.KQ,"Robostar Co., Ltd.",Industrials,265199992832,KOSDAQ
008490.KS,"Suheung Co., Ltd.",Healthcare,264634580992,KOSPI
034830.KS,KOREIT,Real Estate,264138031104,KOSPI
027360.KQ,"Aju IB Investment Co., Ltd.",기타,263462256640,KOSDAQ
092230.KS,"KPX Holdings Co., Ltd.",Industrials,263391068160,KOSPI
008970.KS,"Dong Yang Steel Pipe Co., Ltd.",Basic Materials,262795591680,KOSPI
009160.KS,SIMPAC Inc.,Industrials,262664372224,KOSPI
252990.KQ,"SEMCNS Co., Ltd.",Technology,261879693312,KOSDAQ
029460.KS,"KC Co., Ltd.",Technology,261810061312,KOSPI
290690.KQ,"Solux Co., Ltd.",Industrials,261382651904,KOSDAQ
122900.KS,iMarketKorea Inc.,Industrials,260839047168,KOSPI
461300.KQ,"i-Scream Media CO., LTD.",Consumer Defensive,260516249600,KOSDAQ
086390.KQ,UniTest Incorporation,기타,260259840000,KOSDAQ
298830.KQ,Suresofttech Inc.,Technology,259401203712,KOSDAQ
067080.KQ,"DAE HWA Pharmaceutical Co., Ltd.",Healthcare,259245686784,KOSDAQ
001790.KS,TS Corporation,Consumer Defensive,258725707776,KOSPI
060720.KQ,"KHVATEC Co.,Ltd.",기타,258057961472,KOSDAQ
015860.KS,"ILJIN Holdings Co.,Ltd.",Industrials,257978662912,KOSPI
051360.KQ,"TOVIS Co.,Ltd",Technology,257944403968,KOSDAQ
950140.KQ,"Englewood Lab, Inc.",Consumer Defensive,257686667264,KOSDAQ
151860.KQ,"KG Eco Solution Co.,Ltd.",Consumer Cyclical,257625800704,KOSDAQ
450140.KS,Kolon Mobility Group Corporation,Consumer Cyclical,257186070528,KOSPI
004430.KS,"Songwon Industrial Co., Ltd.",Basic Materials,256319995904,KOSPI
237880.KQ,"CLIO Cosmetics Co.,Ltd",Consumer Defensive,255859163136,KOSDAQ
004985.KS,"Sungshin Cement Co., Ltd",Basic Materials,255838601216,KOSPI
004980.KS,"Sungshin Cement Co., Ltd",Basic Materials,255837945856,KOSPI
012030.KS,DB Inc.,Technology,255408455680,KOSPI
078020.KQ,"LS SECURITIES Co., Ltd.",기타,255052840960,KOSDAQ
067390.KQ,AeroSpace Technology of Korea Inc.,Industrials,254395449344,KOSDAQ
214420.KS,"Tonymoly Co., Ltd",Consumer Defensive,254085693440,KOSPI
049070.KQ,"Intops Co., Ltd.",Technology,253657481216,KOSDAQ
053610.KQ,"Protec Co., Ltd.",Technology,253350002688,KOSDAQ
339770.KS,"Kyochon Food&Beverage Co., Ltd.",Consumer Cyclical,253323051008,KOSPI
089970.KQ,VM Inc.,Technology,253127000064,KOSDAQ
033340.KQ,GOODPEOPLE,Consumer Cyclical,253041065984,KOSDAQ
036890.KQ,"JINSUNG T.E.C., Inc.",Industrials,251817295872,KOSDAQ
036560.KQ,KZ Precision Corporation,기타,251684995072,KOSDAQ
065660.KQ,"Anterogen.Co.,Ltd.",기타,251653423104,KOSDAQ
150840.KQ,"IntroMedic Co., Ltd.",기타,251537719296,KOSDAQ
475400.KQ,CMES,Industrials,251321860096,KOSDAQ
138490.KS,Kolon ENP,Basic Materials,251180007424,KOSPI
000490.KS,Daedong Corporation,Industrials,250912473088,KOSPI
016880.KS,"Woongjin Co., Ltd.",Industrials,249855016960,KOSPI
036220.KQ,"Osang Healthcare Co.,Ltd",Healthcare,249640484864,KOSDAQ
457550.KQ,WOOJIN Ntec,Utilities,248008343552,KOSDAQ
348340.KQ,"Neuromeka Co., Ltd.",Industrials,247726555136,KOSDAQ
039840.KQ,DIO Corporation,Healthcare,247600726016,KOSDAQ
036200.KQ,"UNISEM Co., Ltd.",기타,247389405184,KOSDAQ
123330.KQ,"Genic Co., Ltd.",Consumer Defensive,246868967424,KOSDAQ
024850.KQ,"HLB innoVation Co.,Ltd.",Technology,246747856896,KOSDAQ
254490.KQ,"Mirai Semiconductors Co., Ltd.",Technology,246456664064,KOSDAQ
053210.KS,"KT Skylife Co., Ltd.",Communication Services,246411116544,KOSPI
035810.KQ,"EASY HOLDINGS Co., Ltd.",Consumer Defensive,246129295360,KOSDAQ
304360.KQ,"S.Biomedics Co., Ltd.",Healthcare,246090842112,KOSDAQ
114810.KQ,"Hansol IONES Co.,Ltd.",Technology,246002237440,KOSDAQ
190510.KQ,"Namuga Co., Ltd.",기타,245825224704,KOSDAQ
001230.KS,"Dongkuk Holdings Co.,Ltd.",Basic Materials,244146782208,KOSPI
005500.KS,"Samjin Pharmaceuticals Co., Ltd.",Healthcare,244052803584,KOSPI
023760.KQ,"Han Kook Capital.Co., Ltd",기타,243625230336,KOSDAQ
119610.KQ,Interojo Inc.,Healthcare,243624017920,KOSDAQ
182360.KQ,"Cube Entertainment, Inc.",Communication Services,243579797504,KOSDAQ
199820.KQ,"Cheil Electric Co., Ltd.",Industrials,243086802944,KOSDAQ
310200.KQ,Aniplus Inc.,Communication Services,243084607488,KOSDAQ
005010.KS,"Husteel Co., Ltd.",Basic Materials,243013533696,KOSPI
179290.KQ,"M.I.TECH Co.,Ltd",Healthcare,242742755328,KOSDAQ
377450.KQ,"REFINE Co., Ltd.",Real Estate,242732122112,KOSDAQ
900290.KQ,Great Rich Technologies Limited,Basic Materials,242145755136,KOSDAQ
256940.KQ,Keeps Biopharma Inc.,Consumer Defensive,241124425728,KOSDAQ
037560.KS,LG HelloVision Corp.,Communication Services,240859840512,KOSPI
009290.KS,"Kwang Dong Pharmaceutical Co., Ltd.",Consumer Defensive,239611658240,KOSPI
108380.KQ,"DAEYANG ELECTRIC.Co.,Ltd.",기타,239412084736,KOSDAQ
025000.KS,"KPX Chemical Co.,Ltd.",Basic Materials,239187558400,KOSPI
096760.KS,JW Holdings Corporation,Healthcare,239076114432,KOSPI
017390.KS,"Seoul City Gas Co., Ltd.",Utilities,238720352256,KOSPI
001780.KS,"Aluko Co., Ltd.",Basic Materials,238202028032,KOSPI
298690.KS,"Air Busan Co., Ltd.",Industrials,237827276800,KOSPI
034810.KQ,"Haesung Industrial Co., Ltd.",Real Estate,237663076352,KOSDAQ
001130.KS,"Daehan Flour Mills Co.,Ltd",Consumer Defensive,237578403840,KOSPI
389020.KQ,"Zaram Technology,Inc.",기타,237373063168,KOSDAQ
270520.KQ,APTN Inc.,Utilities,237137952768,KOSDAQ
011500.KS,Hannong Chemicals Inc.,Basic Materials,236904054784,KOSPI
000430.KS,"Daewon Kang Up Co., Ltd.",Consumer Cyclical,236220006400,KOSPI
058430.KS,"POSCO STEELEON Co., Ltd.",Industrials,236029247488,KOSPI
371950.KQ,"POONGWON PRECISION CO.,Ltd.",Technology,235443191808,KOSDAQ
118990.KQ,"Motrex Co., Ltd",Consumer Cyclical,234763141120,KOSDAQ
007160.KS,Sajo Industries Company Limited,Consumer Defensive,234670997504,KOSPI
006340.KS,"Daewon Cable. Co., Ltd.",Industrials,234309992448,KOSPI
002900.KS,TYM Corporation,Industrials,233694724096,KOSPI
007570.KS,"Ilyang Pharmaceutical Co.,Ltd",Healthcare,233453666304,KOSPI
023410.KQ,Eugene Corporation,Financial Services,233374613504,KOSDAQ
234340.KQ,"Hecto Financial Co., Ltd.",Technology,232705015808,KOSDAQ
216080.KQ,"JETEMA, Co., Ltd.",Healthcare,232630812672,KOSDAQ
048870.KQ,"Synergy Innovation Co., Ltd.",Healthcare,232038301696,KOSDAQ
334890.KS,"IGIS Value Plus REIT Co., Ltd.",Real Estate,231495745536,KOSPI
002150.KS,"Dohwa Engineering Co., Ltd.",Industrials,231405813760,KOSPI
226320.KS,"It'S Hanbul Co., Ltd.",Consumer Defensive,231307264000,KOSPI
061970.KQ,LB Semicon Inc.,Technology,230773374976,KOSDAQ
003350.KS,"Hankook Cosmetics Manufacturing Co., Ltd",Consumer Defensive,230550634496,KOSPI
110990.KQ,DIT Corp.,Technology,229739855872,KOSDAQ
123860.KQ,"Anapass, Inc.",Technology,229374722048,KOSDAQ
037710.KS,"Gwangju Shinsegae. Co. ,Ltd.",Consumer Cyclical,228815093760,KOSPI
168360.KQ,PEMTRON Corporation,Industrials,228786814976,KOSDAQ
095700.KQ,"Genexine, Inc.",Healthcare,226034106368,KOSDAQ
001630.KS,Chong Kun Dang Holdings Corp.,Healthcare,225888567296,KOSPI
148150.KQ,"Se Gyung Hi Tech Co., Ltd.",Technology,225848164352,KOSDAQ
101970.KQ,"Wooyang HC Co., Ltd.",Industrials,225360707584,KOSDAQ
084680.KS,"E-World Co.,Ltd.",Consumer Cyclical,224754565120,KOSPI
236200.KQ,Suprema Inc.,Industrials,224678985728,KOSDAQ
117580.KS,"Daesung Energy Co., Ltd.",Utilities,224082673664,KOSPI
293780.KQ,AptaBio Therapeutics Inc.,Healthcare,223384436736,KOSDAQ
000145.KS,"Hitejinro Holdings Co., Ltd.",Consumer Defensive,223299125248,KOSPI
000140.KS,"Hitejinro Holdings Co., Ltd.",Consumer Defensive,223298306048,KOSPI
018000.KQ,"Unison Co., Ltd.",Industrials,223272075264,KOSDAQ
144960.KQ,"New Power Plasma Co.,Ltd",Technology,222157242368,KOSDAQ
004700.KS,"Chokwang Leather Co.,Ltd.",Consumer Cyclical,222057496576,KOSPI
487570.KS,HS HYOSUNG Corporation,Industrials,221261938688,KOSPI
001750.KS,Hanyang Securities Co. Ltd.,Financial Services,221221322752,KOSPI
060150.KQ,"INSUN Environmental New Technology Co., Ltd.",기타,220423684096,KOSDAQ
005710.KQ,"Daewon Sanup Co., Ltd",Consumer Cyclical,220413607936,KOSDAQ
043370.KQ,"PHA Co., Ltd.",Consumer Cyclical,219748499456,KOSDAQ
452260.KS,Hanwha Galleria Corporation,Consumer Cyclical,219549335552,KOSPI
009680.KS,Motonic Corporation,Consumer Cyclical,219520139264,KOSPI
417310.KS,Koramco The One Reit,Real Estate,219371995136,KOSPI
105840.KS,Woojin Inc.,Technology,219365539840,KOSPI
089890.KQ,"KOSES Co.,Ltd",기타,219120746496,KOSDAQ
001250.KS,GS Global Corp.,Industrials,219024752640,KOSPI
255220.KQ,"SG Co.,Ltd",Basic Materials,218687242240,KOSDAQ
323990.KQ,"Vaxcell-Bio Therapeutics Co., Ltd.",Healthcare,218298138624,KOSDAQ
230240.KQ,"HFR, Inc.",Technology,218135314432,KOSDAQ
000520.KS,"Samil Pharmaceutical Co.,Ltd",Healthcare,217604423680,KOSPI
042370.KQ,Vitzro Tech Co. Ltd,Industrials,216936005632,KOSDAQ
000480.KS,"CR Holdings Co., LTD.",Basic Materials,216184586240,KOSPI
003200.KS,"Ilshin Spinning Co., Ltd",Consumer Cyclical,215980261376,KOSPI
263720.KQ,"D&C Media Co.,Ltd.",Communication Services,215979245568,KOSDAQ
044450.KS,KSS Line Ltd.,Industrials,215389356032,KOSPI
047560.KQ,ESTsoft Corp.,기타,214644490240,KOSDAQ
068930.KQ,"Digital Daesung Co., Ltd.",Consumer Defensive,214607478784,KOSDAQ
452430.KQ,Sapien Semiconductors Inc.,Technology,214222176256,KOSDAQ
064820.KQ,Cape Industries Ltd.,기타,214189195264,KOSDAQ
121440.KQ,"GOLFZON HOLDINGS Co., Ltd.",기타,213966143488,KOSDAQ
080160.KQ,Modetour Network Inc.,기타,213633777664,KOSDAQ
077360.KQ,"Duksan Hi Metal Co.,Ltd",기타,213326708736,KOSDAQ
033920.KS,"Muhak Co., Ltd.",Consumer Defensive,212689813504,KOSPI
051370.KQ,"Interflex Co., Ltd.",Technology,212513521664,KOSDAQ
001515.KS,"SK Securities Co., Ltd.",Financial Services,212368621568,KOSPI
018470.KS,"Choil Aluminum Co., Ltd.",Basic Materials,211855343616,KOSPI
272550.KS,Samyang Packaging Corporation,Consumer Cyclical,211567804416,KOSPI
092040.KQ,"Amicogen, Inc.",Healthcare,210494210048,KOSDAQ
030210.KS,"Daol Investment & Securities Co., Ltd.",Financial Services,210005442560,KOSPI
053690.KS,"HanmiGlobal Co., Ltd.",Industrials,209955192832,KOSPI
035510.KS,SHINSEGAE Information & Communication Inc.,Technology,209544052736,KOSPI
070960.KS,"Mona Yongpyong Co.,Ltd",Consumer Cyclical,209085890560,KOSPI
028100.KS,Dong-Ah Geological Engineering Company Ltd.,Industrials,208964141056,KOSPI
006060.KS,"HWASEUNG Industries Co.,Ltd.",Consumer Cyclical,208461496320,KOSPI
032620.KQ,"UBcare. Co., Ltd.",기타,208298377216,KOSDAQ
322310.KQ,"AUROS Technology, Inc.",Technology,207752396800,KOSDAQ
095720.KS,"Woongjin Thinkbig Co., Ltd.",Communication Services,207562080256,KOSPI
356680.KQ,"Axgate Co., Ltd.",Technology,207437824000,KOSDAQ
213500.KS,"Hansol Paper Co., Ltd.",Basic Materials,207096791040,KOSPI
360070.KQ,"TOP MATERIAL Co., Ltd",Consumer Cyclical,206692761600,KOSDAQ
036800.KQ,"Nice Information & Telecommunication, Inc.",Technology,206605221888,KOSDAQ
271980.KS,"Jeil Pharmaceutical Co.,Ltd",Healthcare,206332444672,KOSPI
054210.KQ,"Elentec Co., Ltd.",Industrials,206312407040,KOSDAQ
010820.KS,"FIRSTEC Co., Ltd",Industrials,206284931072,KOSPI
112290.KQ,"Ycchem Co., Ltd.",Basic Materials,206254194688,KOSDAQ
004380.KS,"Samick THK Co., Ltd.",Technology,206171996160,KOSPI
307750.KQ,"KUKJEON PHARMACEUTICAL Co., Ltd",Healthcare,206109753344,KOSDAQ
293480.KS,"Hana Pharm Co., Ltd.",Healthcare,205864042496,KOSPI
005160.KQ,"Dongkuk Industries Co., Ltd.",Basic Materials,205839974400,KOSDAQ
285490.KQ,"NOVATECH Co., Ltd.",Technology,205709901824,KOSDAQ
102460.KS,"REYON Pharmaceutical Co., Ltd.",Healthcare,205419200512,KOSPI
464080.KQ,SOSLAB,Technology,205285703680,KOSDAQ
102260.KS,"DONGSUNG CHEMICAL Co., Ltd.",Basic Materials,205136478208,KOSPI
038390.KQ,"RedcapTour Co., Ltd.",기타,204662587392,KOSDAQ
214180.KQ,"Hecto Innovation Co., Ltd.",Technology,204523732992,KOSDAQ
270660.KQ,EVERYBOT Inc.,Technology,203789451264,KOSDAQ
299030.KQ,"Hana Technology Co., Ltd.",Industrials,203470454784,KOSDAQ
092130.KQ,"e-Credible Co., Ltd.",기타,203416403968,KOSDAQ
463020.KQ,NEWEN AI,Technology,203333681152,KOSDAQ
005680.KS,"Samyoung Electronics Co., Ltd",Technology,202954178560,KOSPI
071840.KS,"LOTTE Himart Co.,Ltd.",Consumer Cyclical,202900094976,KOSPI
439580.KQ,BLUEMTEC,Healthcare,202739728384,KOSDAQ
039570.KS,"HDC I-Controls Co., Ltd.",Technology,202634215424,KOSPI
126340.KQ,"VINA TECH Co.,Ltd.",기타,201776349184,KOSDAQ
468530.KQ,PROTEINA,Healthcare,201236905984,KOSDAQ
404990.KS,"Shinhan Seobu T&D REIT Co., Ltd.",Real Estate,201161457664,KOSPI
458650.KQ,"Sung Woo Co.,Ltd",Basic Materials,201161015296,KOSDAQ
117730.KQ,"T-Robotics.Co.,Ltd.",Technology,200029372416,KOSDAQ
300080.KQ,FLITTO Inc.,Technology,199551500288,KOSDAQ
036420.KS,ContentreeJoongAng corp.,Communication Services,199069925376,KOSPI
007860.KS,"Seoyon Co., Ltd.",Consumer Cyclical,199055933440,KOSPI
476040.KQ,ORGANOIDSCIENCES,Healthcare,198756777984,KOSDAQ
107600.KQ,"Sebitchem Co., LTD",Industrials,198177767424,KOSDAQ
036190.KQ,"Geumhwa Plant Service & Construction Co., Ltd.",Industrials,197843959808,KOSDAQ
035080.KQ,Gradiant Corporation,Consumer Cyclical,197453692928,KOSDAQ
484810.KQ,TXR,기타,197153488896,KOSDAQ
086890.KQ,"ISU Abxis Co., Ltd.",기타,197083381760,KOSDAQ
394800.KQ,3billion,Healthcare,195404447744,KOSDAQ
086820.KQ,"Biosolution Co.,Ltd.",Healthcare,194733113344,KOSDAQ
098120.KQ,"Micro Contact Solution Co., Ltd.",기타,194518810624,KOSDAQ
126700.KQ,HyVision System. Inc,Technology,194378989568,KOSDAQ
126600.KQ,"BGFecomaterials CO., LTD.",Consumer Cyclical,194132361216,KOSDAQ
092460.KQ,"Hanla IMS Co., Ltd.",기타,194000044032,KOSDAQ
482630.KQ,SAMYANG NC Chem,Technology,193959886848,KOSDAQ
100120.KQ,"Vieworks Co., Ltd.",Healthcare,193819344896,KOSDAQ
017890.KQ,"Korea Alcohol Industrial Co., Ltd.",Basic Materials,193700691968,KOSDAQ
368770.KQ,"Korea No.9 Special Purpose Acquisition Co., Ltd.",Technology,193222721536,KOSDAQ
067280.KQ,Multicampus Corporation,기타,192324009984,KOSDAQ
432720.KQ,QUALITAS,Technology,192096288768,KOSDAQ
243840.KQ,"Shin Heung Energy & Electronics Co.,Ltd.",Industrials,191827050496,KOSDAQ
158430.KQ,ATON Inc.,Technology,191610273792,KOSDAQ
084990.KQ,"Helixmith Co., Ltd",기타,191555108864,KOSDAQ
073010.KQ,"KSP Co., Ltd.",기타,190930698240,KOSDAQ
109740.KQ,"DSK Co., Ltd.",기타,190714314752,KOSDAQ
046440.KQ,"KG Mobilians Co., Ltd",기타,190706614272,KOSDAQ
011000.KS,"GeneOne Life Science, Inc.",Healthcare,190393597952,KOSPI
007460.KS,Aprogen Medicines Inc.,Industrials,190358470656,KOSPI
297090.KQ,"CS BEARING Co.,Ltd.",Industrials,190344593408,KOSDAQ
459510.KQ,NAUROBOTICS,Industrials,190223138816,KOSDAQ
205500.KQ,"NEXUS Co., Ltd.",Communication Services,189852942336,KOSDAQ
174900.KQ,AbClon Inc.,Healthcare,189667885056,KOSDAQ
095570.KS,"AJ Networks Co.,Ltd.",Industrials,189072982016,KOSPI
093520.KQ,MAKUS Inc.,기타,187894972416,KOSDAQ
003075.KS,Kolon Global Corporation,Industrials,187257356288,KOSPI
003070.KS,Kolon Global Corporation,Industrials,187257126912,KOSPI
019210.KQ,"YG-1 Co., Ltd.",Industrials,187006058496,KOSDAQ
100250.KS,Chinyang Holdings Corp.,Basic Materials,186969784320,KOSPI
210980.KS,SK D&D Co. Ltd.,Real Estate,186619183104,KOSPI
340450.KQ,GCG,Healthcare,186368311296,KOSDAQ
071280.KQ,Rorze Systems Corporation,Technology,186302087168,KOSDAQ
377030.KQ,"Bitmax Co., Ltd",Technology,186156007424,KOSDAQ
234080.KS,JW Lifescience Corporation,Healthcare,185970049024,KOSPI
102120.KQ,"ABOV Semiconductor Co., Ltd.",기타,185941475328,KOSDAQ
330860.KQ,Nepes Ark Corporation,Technology,185927843840,KOSDAQ
950130.KQ,"Access Bio, Inc.",Healthcare,185014190080,KOSDAQ
001525.KS,Tongyang Inc.,Basic Materials,184798855168,KOSPI
054450.KQ,Telechips Inc.,Technology,184516247552,KOSDAQ
234030.KQ,SYNIC SOLUTION,Technology,184355045376,KOSDAQ
083930.KQ,"Avaco Co., Ltd.",기타,184230051840,KOSDAQ
004560.KS,"Hyundai Bng Steel Co., Ltd.",Basic Materials,183961354240,KOSPI
203400.KQ,ABION Inc.,Healthcare,183279353856,KOSDAQ
001755.KS,Hanyang Securities Co. Ltd.,Financial Services,183143137280,KOSPI
017510.KQ,"Semyung Electric Machinery Co.,Ltd",기타,182952001536,KOSDAQ
013580.KS,"Kyeryong Construction Industrial Co., Ltd.",Industrials,182913564672,KOSPI
080420.KQ,"Moda-InnoChips Co., Ltd.",Technology,182430564352,KOSDAQ
353810.KQ,"EASY BIO,Inc.",기타,181950447616,KOSDAQ
104460.KQ,"DYPNF Co.,Ltd",기타,181835956224,KOSDAQ
101530.KS,"Haitai Confectionery&Foods Co.,ltd.",Consumer Defensive,181646245888,KOSPI
000020.KS,"Dongwha Pharm.Co.,Ltd",Healthcare,181275066368,KOSPI
083420.KS,"Green Chemical Co., Ltd.",Basic Materials,181245345792,KOSPI
136150.KQ,WONILTNI,Industrials,181030240256,KOSDAQ
000050.KS,Kyungbangco.Ltd,Consumer Cyclical,180635926528,KOSPI
088800.KQ,Ace Technologies Corp.,기타,180583530496,KOSDAQ
005430.KS,"Korea Airport Service Co.,Ltd.",Industrials,180434386944,KOSPI
083310.KQ,"LOT VACUUM Co., Ltd.",기타,180345798656,KOSDAQ
053580.KQ,WebCash Corporation,기타,179915898880,KOSDAQ
125020.KQ,"TC Materials Co.,Ltd.",Basic Materials,179353665536,KOSDAQ
081000.KS,"Iljin Diamond Co.,Ltd",Industrials,179038044160,KOSPI
007110.KS,"Ilshinstone.Co.,Ltd.",Industrials,178860982272,KOSPI
024060.KQ,Hung -Gu Oil Ltd,기타,178851840000,KOSDAQ
365330.KQ,SY STEEL TECH,Basic Materials,178260918272,KOSDAQ
023910.KQ,"Daihan Pharmaceutical Co.,Ltd.",Healthcare,178164006912,KOSDAQ
009470.KS,"Samwha Electric Co.,Ltd.",Technology,177911758848,KOSPI
305090.KQ,"Micro Digital Co., Ltd.",Healthcare,177169989632,KOSDAQ
084650.KQ,"LabGenomics Co., Ltd.",기타,177062395904,KOSDAQ
004090.KS,Korea Petroleum Industries Company,Basic Materials,176990797824,KOSPI
096250.KQ,WISEnut,Technology,176646914048,KOSDAQ
016580.KS,"Whan In Pharm Co.,Ltd.",Healthcare,176029663232,KOSPI
090350.KS,"NOROO PAINT & COATINGS Co., Ltd.",Basic Materials,176000008192,KOSPI
090355.KS,"NOROO PAINT & COATINGS Co., Ltd.",Basic Materials,175999959040,KOSPI
039980.KQ,Polaris AI Corp.,Technology,175949529088,KOSDAQ
002100.KS,Kyung Nong Corporation,Basic Materials,175787671552,KOSPI
079960.KQ,Dongyang E&P Inc.,기타,175333867520,KOSDAQ
122450.KQ,KMH Co. Ltd.,Communication Services,175282798592,KOSDAQ
460850.KS,"Dongkuk CM Co., Ltd.",Basic Materials,175210102784,KOSPI
108230.KQ,"TOPTEC Co., Ltd",기타,174890876928,KOSDAQ
297890.KQ,"HB Solution Co.,Ltd.",Technology,174806745088,KOSDAQ
089600.KQ,"kt nasmedia Co., Ltd.",Communication Services,174115487744,KOSDAQ
033160.KQ,"MK Electron Co., Ltd.",Technology,173915455488,KOSDAQ
211270.KQ,Asia Pacific Satellite Inc.,Technology,173645037568,KOSDAQ
037460.KQ,"Samji Electronics Co., Ltd.",Technology,173535363072,KOSDAQ
105550.KQ,"Edge Foundry Co.,Ltd",Consumer Cyclical,172615843840,KOSDAQ
038290.KQ,"Macrogen, Inc.",기타,172595085312,KOSDAQ
068290.KS,"Samsung Publishing Co., Ltd",Communication Services,171800002560,KOSPI
010580.KS,SMBEXEL Company,Consumer Cyclical,171325456384,KOSPI
044820.KS,"Cosmax BTI, Inc.",Consumer Defensive,171222728704,KOSPI
362320.KQ,"CHUNGDAMGLOBAL Co., Ltd.",Consumer Defensive,171219501056,KOSDAQ
065710.KQ,"Seoho Electric Co.,Ltd",Industrials,171045289984,KOSDAQ
078150.KQ,"HB Technology CO.,LTD.",Technology,170867392512,KOSDAQ
